loop_id,v0,v1,length_mm,local_median_mm,ratio_to_local_median,max_adjacent_normal_jump_deg,first_new_face_index
557,99644,99688,0.8373896747628478,0.5293180375593608,1.5820161327280258,7.250168924788784,871294
557,99643,99687,0.8434163153129776,0.5293180375593608,1.5934018028214123,7.250168924788784,871294
557,99644,99687,0.9337792142073467,0.5293180375593608,1.7641175020464464,7.250168924788784,871294
558,99719,99720,0.8239319473203638,0.5032319479982497,1.6372806825913793,5.389899599656057,871298
558,99719,99723,0.8938340940143185,0.5032319479982497,1.7761870993481266,5.389899599656057,871298
558,99720,99723,0.954354868544546,0.5032319479982497,1.8964512732960774,5.389899599656057,871298
559,99753,99754,0.14469518424385663,0.44804656128334147,0.3229467576526102,27.26077433154642,871302
560,99860,99871,0.936933073359025,0.5655801101330766,1.65658773456261,6.599293722710478,871304
560,99860,99872,0.9384268421133465,0.5655801101330766,1.659228861305858,6.599293722710478,871304
560,99871,99872,0.9620663464435328,0.5655801101330766,1.7010257772628639,6.599293722710478,871304
561,100220,103858,0.8631494912028815,0.5396441038000207,1.5994791476916501,6.981057222218732,871308
561,100220,103855,0.9349559444781376,0.5396441038000207,1.732541758344885,6.981057222218732,871308
561,103855,103858,0.9842002415766246,0.5396441038000207,1.823795043151895,6.981057222218732,871308
562,100356,100362,0.6465742410115252,0.5628009439795456,1.1488506690120692,10.241177936690555,871312
564,100686,100721,0.8777155148718084,0.5387295343736165,1.6292322192662645,3.0269029028159777,871314
564,100701,100736,0.8917908221907485,0.5387295343736165,1.6553590722061269,3.0269029028159777,871314
564,100701,100721,1.0730356283850522,0.5387295343736165,1.9917891259343636,3.0269029028159777,871314
568,101408,101416,0.7137191854067658,0.4565231485709282,1.5633800556246669,26.20422443820103,871318
568,101416,101425,0.7937655304022408,0.4565231485709282,1.7387191271395444,26.20422443820103,871318
568,101414,101416,0.866830459702784,0.4565231485709282,1.898765621012333,26.20422443820103,871318
570,101680,101712,0.8113313591088398,0.5239543230562074,1.5484772687366568,11.490992806444783,871322
570,101677,101710,0.8439861956702316,0.5239543230562074,1.6108010918724547,11.490992806444783,871322
570,101680,101710,1.0529953648070898,0.5239543230562074,2.0097083246970926,11.490992806444783,871322
571,101804,437018,0.28524677020172023,0.480745011188506,0.5933431727071453,32.99750387988243,871326
574,101817,101831,0.8073031819408424,0.46034581068856,1.7536885602006946,28.570141360008733,871330
574,101819,101833,0.8291015756750196,0.46034581068856,1.801040775053204,28.570141360008733,871330
574,101817,101833,0.9597951107963774,0.46034581068856,2.084943728195915,28.570141360008733,871330
575,101827,101842,0.7621366523797388,0.4186852020004015,1.8203095039862622,3.888727820480997,871334
575,101829,101844,0.7829931609052662,0.4186852020004015,1.8701237998483533,3.888727820480997,871334
575,101829,101842,0.9429413929156458,0.4186852020004015,2.2521488421621876,3.888727820480997,871334
576,101931,101933,0.7740659515305659,0.46275282354750163,1.6727417146728827,17.998178573483777,871338
576,101934,101936,0.8275135009890188,0.46275282354750163,1.7882408466905322,17.998178573483777,871338
576,101931,101936,1.0022048671171433,0.46275282354750163,2.1657455473402787,17.998178573483777,871338
577,101981,102005,0.8936978412291746,0.5566694483669262,1.6054372012887934,8.162429254295015,871342
577,101980,101981,0.9093401665339381,0.5566694483669262,1.6335370464494225,8.162429254295015,871342
577,101980,102005,0.9285290622705394,0.5566694483669262,1.6680079443815703,8.162429254295015,871342
579,102384,102385,0.8928449691144196,0.5144304305024645,1.7355990551382092,2.662821649769299,871346
579,102382,102383,0.9223615966514684,0.5144304305024645,1.7929763520221025,2.662821649769299,871346
579,102382,102385,1.00727439488978,0.5144304305024645,1.95803812365053,2.662821649769299,871346
580,102391,102393,0.8613792212656419,0.5086775622464059,1.6933697988597058,4.888004731901978,871350
580,102388,102390,0.8986262636406954,0.5086775622464059,1.7665930843739406,4.888004731901978,871350
580,102390,102391,1.0606709706401538,0.5086775622464059,2.0851538368550244,4.888004731901978,871350
584,102876,102907,0.9113959223110065,0.5336112266763834,1.7079774126711476,4.702727892684829,871354
584,102874,102905,0.917015074693972,0.5336112266763834,1.7185078365116737,4.702727892684829,871354
584,102876,102905,1.05100365759369,0.5336112266763834,1.9696055949570321,4.702727892684829,871354
586,103257,103262,0.10613797849499644,0.45955833252797434,0.2309564879634417,43.71050784210269,871358
589,103679,123363,0.8248809168821113,0.5309111697667628,1.5537079719842657,15.862902141188542,871360
589,103690,123363,0.8910177628630116,0.5309111697667628,1.678280310535657,15.862902141188542,871360
589,103687,123363,0.9339135011057048,0.5309111697667628,1.7590767614024525,15.862902141188542,871360
590,103832,123578,0.7872230144048898,0.5161699891119421,1.5251235658998459,11.640447841530158,871364
590,103802,123578,0.8623084259518662,0.5161699891119421,1.6705900074420188,11.640447841530158,871364
590,103795,123578,0.9547222410800086,0.5161699891119421,1.8496275669234177,11.640447841530158,871364
592,104210,104216,0.5455154544211046,0.5905563540634267,0.9237314113506523,18.005971420409498,871368
593,104847,104849,0.9233954158663227,0.5368437426789798,1.7200450381676364,4.938848311412759,871370
593,104804,104806,0.9279821324378478,0.5368437426789798,1.7285888959178197,4.938848311412759,871370
593,104806,104847,1.0993384023833241,0.5368437426789798,2.047780974213018,4.938848311412759,871370
594,105126,105163,0.6214685882069156,0.4996729938453741,1.2437506046188915,58.24426887642046,871374
596,105317,105319,0.8772539794849944,0.5067896285470886,1.7310022345958167,11.995298269302197,871376
596,105317,105321,0.9179711446586019,0.5067896285470886,1.8113455622411343,11.995298269302197,871376
596,105319,105321,0.9212665908796261,0.5067896285470886,1.8178481543136518,11.995298269302197,871376
597,105573,105575,0.5928688379944609,0.37772810634013615,1.5695650602727327,41.044546041517066,871380
597,105573,105576,0.49030524923518376,0.37772810634013615,1.2980375063582754,41.044546041517066,871380
597,105573,105587,0.6419379690938622,0.37772810634013615,1.6994710171654814,41.044546041517066,871380
600,106492,106722,0.13422820180326225,0.5173256491343508,0.2594655842560067,4.63626016466109,871384
600,106492,106719,0.48461299651182,0.5173256491343508,0.9367658404773292,4.63626016466109,871384
601,106702,106715,0.18492942632455905,0.5352679669674058,0.345489432839197,12.276089304887522,871387
602,107322,107331,0.846392230241223,0.5144222348139984,1.6453259073205813,2.08417874899324,871389
602,107323,107332,0.8935112712213527,0.5144222348139984,1.7369219500094568,2.08417874899324,871389
602,107322,107332,1.0493817936205367,0.5144222348139984,2.039923087694617,2.08417874899324,871389
605,107567,107726,0.8571669129612245,0.5372205729495411,1.5955586143230869,6.873356263845766,871395
605,107540,107726,0.9033535429048437,0.5372205729495411,1.681531922623693,6.873356263845766,871395
605,107540,107567,0.9538304143082096,0.5372205729495411,1.7754912271347416,6.873356263845766,871395
613,109451,109455,0.8770780895124491,0.5259501720953105,1.667606811531775,6.685235901438477,871402
613,109446,109450,0.9227395419658818,0.5259501720953105,1.7544238806688075,6.685235901438477,871402
613,109450,109451,1.1208863345896714,0.5259501720953105,2.1311644981961315,6.685235901438477,871402
614,109994,110007,0.3084777872118113,0.5274340275106651,0.5848651606111509,3.8698661915613957,871406
615,110240,110241,0.1493692146963183,0.45038705430449455,0.331646332346253,10.342460753303813,871408
616,110626,110634,0.8242623677213081,0.49797448129455263,1.65523013464169,4.151908875094913,871410
616,110645,110650,0.8369156473807848,0.49797448129455263,1.6806396287719572,4.151908875094913,871410
616,110634,110645,1.012571270951747,0.49797448129455263,2.033379839704697,4.151908875094913,871410
626,112745,437054,0.25595803072393786,0.45682946052135415,0.5602923034600858,5.681422748929747,871416
629,113067,113071,0.7975266593520041,0.6085678955087875,1.3104974239320317,3.178282817584816,871418
630,113154,113207,0.17731266748203992,0.5341802512496079,0.33193414969432583,12.606031048371765,871420
631,113395,113514,0.2108058898658722,0.5174614148294077,0.4073847514512148,9.620737901724647,871422
634,113909,113920,0.33002891464653134,0.5284183755600685,0.6245598751117143,9.943022477149611,871424
635,113948,113955,0.8475735928434688,0.5072989256394631,1.6707577130684454,8.488119013549223,871426
635,113950,113957,0.901279363658915,0.5072989256394631,1.7766238367700653,8.488119013549223,871426
635,113950,113955,0.9131845958509435,0.5072989256394631,1.8000917204779239,8.488119013549223,871426
637,114289,114290,0.8353921140455658,0.5275404975408649,1.5835601587740737,11.60319291567805,871430
637,114284,114290,0.8833252858301839,0.5275404975408649,1.6744217551975882,11.60319291567805,871430
637,114285,114290,0.9005051689004854,0.5275404975408649,1.7069877537330291,11.60319291567805,871430
639,114519,114524,0.8627360831185544,0.535218505641457,1.6119324612749872,17.76536247750082,871434
639,114518,114519,0.9203528675313757,0.535218505641457,1.7195834184177485,17.76536247750082,871434
639,114518,114524,0.9214670646154552,0.535218505641457,1.7216651795533133,17.76536247750082,871434
644,115272,115289,0.22329240643295326,0.48430080741345133,0.4610613961713403,21.769629484585728,871438
645,115441,115573,0.8407671886944178,0.5295900145623638,1.587581271503393,18.7906278683199,871440
645,115573,115575,0.8436270177209328,0.5295900145623638,1.5929813525998584,18.7906278683199,871440
645,115442,115573,0.888703992862158,0.5295900145623638,1.6780980917787027,18.7906278683199,871440
646,115594,115635,0.7347183602869493,0.5846851950592409,1.2566050354883826,20.695677845911465,871444
647,115841,115846,0.7539835624042052,0.6213171098165157,1.2135245440558815,4.402517578040789,871446
651,116310,116426,0.1798562245532288,0.5228146074374606,0.3440153010161319,21.75168328889054,871448
654,116515,116528,0.9053134088221835,0.5150330078296574,1.757777453210548,2.8739299553409703,871450
654,116517,116530,0.9124313719783387,0.5150330078296574,1.7715978551031377,2.8739299553409703,871450
654,116517,116528,1.0851792608017212,0.5150330078296574,2.1070091514612876,2.8739299553409703,871450
656,117478,117481,0.17046548646033557,0.4253510509100295,0.4007642301473766,23.717098583519824,871454
657,117851,117857,0.879567821362183,0.49736053366516353,1.7684712835585217,3.05524415517412,871456
657,117854,117860,0.9045042618107938,0.49736053366516353,1.8186088372257747,3.05524415517412,871456
657,117851,117860,1.125867572902589,0.49736053366516353,2.2636849864339124,3.05524415517412,871456
658,117940,117946,0.8697108587517365,0.5480237297166043,1.5869948901692343,1.9479186189661337,871460
658,117885,117940,0.9121276146828724,0.5480237297166043,1.6643943778758534,1.9479186189661337,871460
658,117888,117940,0.9578146727747219,0.5480237297166043,1.747761311850547,1.9479186189661337,871460
660,117968,118057,0.9150441190689538,0.553930759560282,1.6519106463691031,3.6084163491055796,871464
660,117968,118082,0.9425726635225958,0.553930759560282,1.7016073710563089,3.6084163491055796,871464
660,118057,118082,0.993118400835085,0.553930759560282,1.7928565686141644,3.6084163491055796,871464
661,117983,117994,0.15570905735529958,0.5014854061132027,0.3104956903175576,44.34425836153725,871468
664,118705,118710,0.8759858421198976,0.49958498893071657,1.7534270675242027,6.679407009062818,871470
664,118710,118717,0.8798329919947598,0.49958498893071657,1.7611277590183496,6.679407009062818,871470
664,118709,118710,0.9052163746146107,0.49958498893071657,1.8119366968012482,6.679407009062818,871470
669,119297,119302,0.9081652036373542,0.5263832511951262,1.7252927435958716,6.3510852621347285,871476
669,119302,119312,0.9113658747219823,0.5263832511951262,1.731373239275324,6.3510852621347285,871476
669,119297,119312,0.9339072931867486,0.5263832511951262,1.774196445396695,6.3510852621347285,871476
670,119364,119370,0.8868015066537891,0.48703915374755957,1.820801263779776,7.6791407941173055,871480
670,119370,119373,0.8988969032267636,0.48703915374755957,1.845635810406891,7.6791407941173055,871480
670,119365,119370,0.9108656560313537,0.48703915374755957,1.8702103291339702,7.6791407941173055,871480
671,119391,119393,0.8915892916001154,0.5293544816227053,1.684295349435789,6.220485952005277,871484
671,119389,119391,0.9075332065260705,0.5293544816227053,1.7144148921608835,6.220485952005277,871484
671,119390,119391,0.9587582900435054,0.5293544816227053,1.811183853784496,6.220485952005277,871484
673,119583,120455,0.9389881787940815,0.5873197353253504,1.5987683067961636,13.297688073869802,871488
673,119564,119583,0.9808829795245784,0.5873197353253504,1.670100493015462,13.297688073869802,871488
673,119564,120455,1.009583469355237,0.5873197353253504,1.7189673845983913,13.297688073869802,871488
674,119566,119574,0.8240273534273067,0.4967757306480272,1.658751228350851,10.75936863073511,871492
674,119568,119576,0.861038093298439,0.4967757306480272,1.7332531365315367,10.75936863073511,871492
674,119568,119574,0.8982893288166595,0.4967757306480272,1.8082391578285661,10.75936863073511,871492
675,120625,120646,0.8912557968835603,0.5797027079698598,1.5374359730089426,15.775797713527306,871496
675,119580,119589,0.9810940297830206,0.5797027079698598,1.6924089128699225,15.775797713527306,871496
675,119589,120625,1.052754748727793,0.5797027079698598,1.8160252388928437,15.775797713527306,871496
677,120298,120303,0.8873821673530564,0.5438221852413692,1.6317505821488363,12.956825532854737,871500
677,120296,120301,0.8968480803165457,0.5438221852413692,1.6491568469544693,12.956825532854737,871500
677,120296,120303,1.04984223789279,0.5438221852413692,1.9304880646361087,12.956825532854737,871500
678,120359,120532,0.8398852738359274,0.5410118188818124,1.5524342436212208,17.282609154850018,871504
678,120357,120532,0.8653039530927579,0.5410118188818124,1.5994178368990293,17.282609154850018,871504
678,120357,120359,0.9006464818366342,0.5410118188818124,1.664744558997123,17.282609154850018,871504
679,120635,120637,0.8559058342986374,0.525706253318633,1.6281066258876493,13.343407539318832,871508
679,120637,120649,0.8562460355664441,0.525706253318633,1.628753757751992,13.343407539318832,871508
679,120635,120649,0.9964553228070381,0.525706253318633,1.8954602813200359,13.343407539318832,871508
682,121823,121837,0.903980459218388,0.5776832187464134,1.5648376651481197,4.775413252672706,871512
682,121837,121839,0.9494865550129653,0.5776832187464134,1.6436111076125324,4.775413252672706,871512
682,121823,121839,0.9863518191773984,0.5776832187464134,1.707426816582635,4.775413252672706,871512
683,121876,121952,0.9212472255963908,0.5303678866901442,1.736996618225887,1.1270853194782575,871516
683,121879,121955,0.9490067782364495,0.5303678866901442,1.7893368019675857,1.1270853194782575,871516
683,121879,121952,1.0965797067183558,0.5303678866901442,2.0675831516907217,1.1270853194782575,871516
685,122667,122751,0.8898493445148804,0.555499218015295,1.6018912640312293,12.20589801714727,871520
685,122669,122752,0.9336747258148138,0.555499218015295,1.6807849507883668,12.20589801714727,871520
685,122667,122752,0.9920166729123511,0.555499218015295,1.7858111060113806,12.20589801714727,871520
695,124560,124722,0.9067200619542979,0.5298634226313106,1.711233542884525,1.6982191337772925,871524
695,124556,124560,0.9365815917432552,0.5298634226313106,1.767590574741271,1.6982191337772925,871524
695,124556,124722,0.9854320996870346,0.5298634226313106,1.859785102344605,1.6982191337772925,871524
697,125342,125373,0.8137262323965401,0.5479514436453103,1.485033467533423,29.86956614046813,871528
697,125373,125448,0.9009697404162769,0.5479514436453103,1.6442510570324835,29.86956614046813,871528
697,125343,125373,0.9647754407006085,0.5479514436453103,1.7606951343760102,29.86956614046813,871528
703,127126,127170,0.1952299110101501,0.5128437066188188,0.3806811090601109,17.755631128486126,871532
704,127350,127361,0.8045618729704969,0.50204844564033,1.60255823906462,4.909358861338301,871534
704,127361,143608,0.8962500011644061,0.50204844564033,1.7851862881903713,4.909358861338301,871534
704,127350,143608,0.9302044217317568,0.50204844564033,1.8528180493524717,4.909358861338301,871534
705,127495,127497,0.8261282156910362,0.5151955310958166,1.6035236445740677,4.216673907357076,871538
705,127496,127498,0.9321579205350724,0.5151955310958166,1.8093284282811621,4.216673907357076,871538
705,127496,127497,1.0591035084166995,0.5151955310958166,2.0557311632032116,4.216673907357076,871538
706,127658,145737,0.8522208846206403,0.49369614391904476,1.7262052683976112,8.106837201393184,871542
706,127658,145636,0.8552736176726602,0.49369614391904476,1.732388693343544,8.106837201393184,871542
706,145636,145737,0.908720786714047,0.49369614391904476,1.8406479327556933,8.106837201393184,871542
707,127781,127784,0.9060780726559045,0.49860810799798744,1.8172148790239122,2.4778680539111604,871546
707,127780,127784,0.9118333327221966,0.49860810799798744,1.828757531407566,2.4778680539111604,871546
707,127780,127781,0.9147871524469392,0.49860810799798744,1.8346816623580289,2.4778680539111604,871546
708,127955,127959,0.8066752939694876,0.501872027073573,1.6073326474743557,9.496346369645611,871550
708,127954,127958,0.8427649143005737,0.501872027073573,1.679242653181439,9.496346369645611,871550
708,127954,127959,0.976162041354538,0.501872027073573,1.9450417411118939,9.496346369645611,871550
709,128218,128289,0.8686681296007205,0.5349347250571983,1.6238768748987786,1.8774678677778052,871554
709,128210,128218,0.904265282585543,0.5349347250571983,1.6904217285367924,1.8774678677778052,871554
709,128210,128289,0.9696356577871269,0.5349347250571983,1.8126242555733278,1.8774678677778052,871554
711,128463,128560,0.19716788983173175,0.5336818778013885,0.3694483512237761,3.66214266974343,871559
713,128997,129003,0.6827555552401943,0.42014033326192546,1.625065486903749,9.396229521743805,871562
713,128997,129005,0.7046473372460224,0.42014033326192546,1.6771713674219622,9.396229521743805,871562
713,129003,129005,0.8029130824138324,0.42014033326192546,1.9110592791225245,9.396229521743805,871562
714,129062,129072,0.7465605088653174,0.42593189537124326,1.7527696727539352,5.323521461528248,871566
714,129062,129067,0.7511136205845984,0.42593189537124326,1.7634594374058932,5.323521461528248,871566
714,129067,129072,0.8631354290764837,0.42593189537124326,2.0264634756318793,5.323521461528248,871566
716,129468,129470,0.8820620009701677,0.521444962109534,1.691572582083712,6.948422515711947,871570
716,129462,129465,0.9045754596641351,0.521444962109534,1.7347477210339244,6.948422515711947,871570
716,129462,129470,0.953023078792049,0.521444962109534,1.8276580426370257,6.948422515711947,871570
720,131294,151357,0.8182255955631057,0.558397170829179,1.4653111410792081,2.4881546758092274,871574
720,131303,151365,0.8763239779382215,0.558397170829179,1.5693560492739327,2.4881546758092274,871574
720,131303,151357,0.9587937565612767,0.558397170829179,1.7170462291876196,2.4881546758092274,871574
723,131858,131861,0.8423270593944298,0.5190645784790828,1.6227789263959063,2.5287743153581714,871579
723,131820,131823,0.8894841355943284,0.5190645784790828,1.7136290405340626,2.5287743153581714,871579
723,131823,131858,0.972064528019255,0.5190645784790828,1.8727236808712944,2.5287743153581714,871579
724,133052,133519,0.9266147841749761,0.5685770826544225,1.6297082883626643,8.101531403322412,871583
724,133512,133519,0.9278395471091917,0.5685770826544225,1.6318623726048531,8.101531403322412,871583
724,133052,133512,1.0058967562729166,0.5685770826544225,1.7691475561710146,8.101531403322412,871583
727,133938,133942,0.7398948743869421,0.49750013872440607,1.4872254634622575,11.98056459725046,871587
727,133941,133942,0.8040185813864907,0.49750013872440607,1.6161173008875942,11.98056459725046,871587
727,133938,133941,0.934241546865801,0.49750013872440607,1.8778719323801658,11.98056459725046,871587
728,133966,134000,0.7725559470148801,0.48847779190114415,1.5815579742286958,3.783928827331632,871591
728,133965,133999,0.8346146247860456,0.48847779190114415,1.708603008414661,3.783928827331632,871591
728,133966,133999,0.8443281380714286,0.48847779190114415,1.7284882794473075,3.783928827331632,871591
729,134041,134203,0.9239146515968725,0.5930409904648622,1.557927135648163,12.193355233629083,871595
729,134041,134186,0.9434102837806931,0.5930409904648622,1.5908011401390478,12.193355233629083,871595
729,134186,134203,0.9610565759913177,0.5930409904648622,1.6205567430304977,12.193355233629083,871595
732,154317,154391,0.9524073155516145,0.6031899411197718,1.57895092511581,10.305112142044381,871599
732,134245,154391,0.9601257024647788,0.6031899411197718,1.5917468727717603,10.305112142044381,871599
732,134245,154317,0.9845859430317776,0.6031899411197718,1.6322983456984979,10.305112142044381,871599
733,134594,134596,0.7355906261014562,0.5399630551762956,1.362298066598814,29.06646104813262,871603
733,134596,134598,0.9035751452348054,0.5399630551762956,1.6734017940168,29.06646104813262,871603
733,134594,134598,0.9622238742488702,0.5399630551762956,1.78201798257236,29.06646104813262,871603
738,135228,135231,0.9170504059034535,0.5144323905098708,1.7826451499186022,4.465209309156065,871608
738,135251,135254,0.9278740940168062,0.5144323905098708,1.803685209434732,4.465209309156065,871608
738,135228,135254,1.2020773583926267,0.5144323905098708,2.3367062039021462,4.465209309156065,871608
745,137102,137105,0.17469056110505435,0.43128331022389915,0.4050482756088205,51.25302895841606,871612
748,137537,137560,0.8073302291999163,0.5245009832424714,1.5392349204171,20.597635865842427,871614
748,137557,137560,0.9156636567150706,0.5245009832424714,1.7457806295317635,20.597635865842427,871614
748,137541,137560,0.9712732148944921,0.5245009832424714,1.8518043739214165,20.597635865842427,871614
749,138250,138516,0.9266771371467423,0.5332374754530222,1.737831978818566,5.065112281810354,871618
749,138147,138250,0.9269039918943144,0.5332374754530222,1.7382574079341386,5.065112281810354,871618
749,138147,138516,0.9478090222291942,0.5332374754530222,1.7774613860812476,5.065112281810354,871618
750,138724,138729,0.8283339160347855,0.5012716808830889,1.65246501572862,4.11478586300689,871622
750,138722,138727,0.8363984461694752,0.5012716808830889,1.6685531580319766,4.11478586300689,871622
750,138722,138729,1.0289931037231792,0.5012716808830889,2.0527652827113734,4.11478586300689,871622
751,138982,139036,0.8188078201065364,0.48844281697732916,1.6763637249773313,2.8491455595928548,871626
751,138983,139044,0.8721879001263402,0.48844281697732916,1.785649967223947,2.8491455595928548,871626
751,138983,139036,1.0536967111340092,0.48844281697732916,2.1572570514081613,2.8491455595928548,871626
752,139104,139343,0.9381925857243206,0.5342836453764871,1.7559822274986838,5.508631318659151,871630
752,139102,139341,0.9608470901382355,0.5342836453764871,1.7983838705397155,5.508631318659151,871630
752,139102,139343,1.117742650851282,0.5342836453764871,2.0920398004390646,5.508631318659151,871630
754,139375,139377,0.8990338166500208,0.5069114050121655,1.7735521587415155,10.579906937972394,871634
754,139377,139532,0.8997562109317871,0.5069114050121655,1.7749772485592303,10.579906937972394,871634
754,139375,139532,0.9259689683617737,0.5069114050121655,1.8266879758595116,10.579906937972394,871634
755,139856,139951,0.9071114069583199,0.5374715029868705,1.687738609242096,11.447027426917018,871638
755,139854,139856,0.9199332597519396,0.5374715029868705,1.711594483874268,11.447027426917018,871638
755,139854,139951,0.947574798936406,0.5374715029868705,1.7630233299263003,11.447027426917018,871638
756,140187,140193,0.7549689864335533,0.4773063410508185,1.5817283817588592,3.2831894471896663,871642
756,140186,140192,0.765404988916703,0.4773063410508185,1.6035927518407112,3.2831894471896663,871642
756,140187,140192,0.8003945118421196,0.4773063410508185,1.676898970334237,3.2831894471896663,871642
757,141941,141944,0.8919885467497439,0.53323488230397,1.6727873144676735,4.770963340911733,871646
757,140421,140424,0.8987570576874895,0.53323488230397,1.685480615604502,4.770963340911733,871646
757,140424,141941,0.9977685239606257,0.53323488230397,1.8711613907355908,4.770963340911733,871646
758,140449,140451,0.783497969799575,0.5053062337274801,1.5505408750253582,9.155778337322005,871650
758,140451,140462,0.8525645675091684,0.5053062337274801,1.6872235302146905,9.155778337322005,871650
758,140449,140462,0.8943668556883845,0.5053062337274801,1.7699501727713323,9.155778337322005,871650
760,140704,140705,0.8709750338047316,0.5273976807819939,1.6514578382546197,13.761344177394282,871654
760,140705,140710,0.8767305699231858,0.5273976807819939,1.6623709240116906,13.761344177394282,871654
760,140704,140710,0.9281943668680724,0.5273976807819939,1.7599515521035307,13.761344177394282,871654
761,140961,140965,0.9219841706908506,0.5266135430835258,1.7507794525987255,3.3777912135961556,871658
761,140958,140965,0.9487679871512886,0.5266135430835258,1.8016399304808712,3.3777912135961556,871658
761,140958,140961,0.9723919708182628,0.5266135430835258,1.846500120609379,3.3777912135961556,871658
762,141083,141084,0.813171318528629,0.5111124310920442,1.5909832535107882,8.358353690156264,871662
762,141083,141087,0.8849278906380132,0.5111124310920442,1.7313761841935127,8.358353690156264,871662
762,141084,141087,0.9185656154620699,0.5111124310920442,1.7971889541004904,8.358353690156264,871662
763,141861,141864,0.8363503715118703,0.4884617305602056,1.7122126856338964,9.785124464777635,871666
763,141864,144149,0.8372350489515854,0.4884617305602056,1.714023835585604,9.785124464777635,871666
763,144149,144152,0.8494785701116364,0.4884617305602056,1.7390893021186917,9.785124464777635,871666
764,142141,142145,0.4746304687617716,0.48731623959738346,0.9739680933964099,14.20508082899082,871670
766,142393,142400,0.9136711329708901,0.5172721280778632,1.7663258532138781,8.517726074262441,871673
766,142405,142413,0.9245475119434791,0.5172721280778632,1.7873522692572181,8.517726074262441,871673
766,142400,142405,1.0731180141581504,0.5172721280778632,2.0745714990400907,8.517726074262441,871673
767,142480,142537,0.7854402681993352,0.48454806306571757,1.6209749415360033,12.585923564375399,871677
767,142488,142537,0.7890399089924071,0.48454806306571757,1.628403803742772,12.585923564375399,871677
767,142480,142488,0.860760066708107,0.48454806306571757,1.7764183417886557,12.585923564375399,871677
769,143402,143411,0.7275447293929068,0.5122258283057821,1.42035932041792,6.006566162845122,871681
769,143393,143411,0.8095603855258982,0.5122258283057821,1.5804755262021208,6.006566162845122,871681
769,143393,143397,0.8181182330574843,0.5122258283057821,1.597182703112531,6.006566162845122,871681
771,144407,144423,0.8771655983192788,0.5357532582667953,1.6372566751287332,11.33909595732841,871685
771,144407,144421,0.9292798314207391,0.5357532582667953,1.734529500440247,11.33909595732841,871685
771,144421,144423,0.9740704742983611,0.5357532582667953,1.8181326184549156,11.33909595732841,871685
772,144805,144808,0.8406426760548023,0.4820435000687878,1.7439145552939561,7.126531973403245,871689
772,144803,144805,0.8428247526254284,0.4820435000687878,1.7484412765759871,7.126531973403245,871689
772,144803,144808,0.8507428841559929,0.4820435000687878,1.7648674529053736,7.126531973403245,871689
775,145228,145237,0.6898680332749408,0.4678405475644981,1.4745793986140827,12.692342824039724,871693
775,145230,145237,0.851676520219728,0.4678405475644981,1.8204418677547671,12.692342824039724,871693
775,145227,145237,0.8656743719074809,0.4678405475644981,1.8503620013571738,12.692342824039724,871693
776,145546,145548,0.9140794122175627,0.5342703637624243,1.7108929751979078,6.741878564325626,871697
776,145536,145546,0.9478181286827194,0.5342703637624243,1.7740421198136842,6.741878564325626,871697
776,145536,145548,0.9508233656419092,0.5342703637624243,1.7796670564806298,6.741878564325626,871697
777,145722,166006,0.7554821143486868,0.4961742762277298,1.5226144331632825,42.28580467228381,871701
777,145700,165972,0.7713990306304903,0.4961742762277298,1.5546937186974203,42.28580467228381,871701
777,145700,166006,0.8918166015638848,0.4961742762277298,1.7973858063422992,42.28580467228381,871701
780,145955,145959,0.825435768396904,0.4692798714127357,1.7589413454107565,14.691068691920023,871705
780,145958,145961,0.8485835953193442,0.4692798714127357,1.8082676181374242,14.691068691920023,871705
780,145955,145961,1.0361097635691745,0.4692798714127357,2.207871734302252,14.691068691920023,871705
781,146035,146039,0.8776872265663916,0.5348305970954408,1.641056497763848,8.861690539399856,871709
781,146039,146165,0.9382956255825627,0.5348305970954408,1.7543791074748916,8.861690539399856,871709
781,146035,146165,0.9779663280217984,0.5348305970954408,1.8285534397862429,8.861690539399856,871709
783,146312,146345,0.8471419400622265,0.5339622476537974,1.5865202901226154,14.361312777556918,871713
783,146314,146345,0.8851157937126121,0.5339622476537974,1.6576374033965233,14.361312777556918,871713
783,146313,146345,0.9531145977804394,0.5339622476537974,1.784984990920942,14.361312777556918,871713
785,146433,146606,0.14504828399934783,0.4743035627085859,0.30581318675117375,38.300634800867584,871717
788,147217,147237,0.8693859540030272,0.5570285083589682,1.5607566595905091,22.610944089796888,871719
788,163659,163703,0.8843217240979014,0.5570285083589682,1.5875699552670188,22.610944089796888,871719
788,147237,163659,0.9153906023253002,0.5570285083589682,1.6433460560610862,22.610944089796888,871719
789,147336,147353,0.8314068199058675,0.5200068943034121,1.5988380712136496,5.496840057256929,871723
789,147337,147354,0.8675744753412796,0.5200068943034121,1.668390332600225,5.496840057256929,871723
789,147337,147353,1.0231648326912524,0.5200068943034121,1.9675985912876366,5.496840057256929,871723
790,147683,147684,0.8868724790236644,0.5235655548157041,1.6939091406344424,4.746592459494708,871727
790,147685,147686,0.8934749017650605,0.5235655548157041,1.7065196393211257,4.746592459494708,871727
790,147683,147686,0.9319265843223704,0.5235655548157041,1.7799616031853165,4.746592459494708,871727
791,149030,149063,0.828285632213881,0.5155693626874795,1.606545485744775,4.7598517912571365,871731
